restaurant_id,name,address,online_order,book_table,rate_numeric,votes,location,rest_type,cuisines,approx_cost_for_two,listed_in(type),listed_in(city)
9503,Season - Adarsh Hamilton,"2/4, Langford Garden Road, Richmond Road, Bangalore",No,Yes,4.3,334,Richmond Road,Casual Dining,"North Indian, Chinese, South Indian, Continental",1200.0,"Buffet, Dine-out",Brigade Road
9504,Seasons,"7, DSR Galleria, Opp Kalyani Motors, Bilekahalli Gate, Bannerghatta Road, Bangalore",Yes,Yes,3.8,500,Bannerghatta Road,Casual Dining,"North Indian, South Indian, Chinese, Seafood, Kerala, Arabian, Juices",1000.0,"Delivery, Dine-out",Bannerghatta Road
9505,Seasons,"Near BMTC Bus Stop, Electronic City, Bangalore",Yes,No,2.9,380,Electronic City,Casual Dining,"North Indian, South Indian, Chinese, Seafood, Kerala, Arabian, Juices",1000.0,"Delivery, Dine-out",Electronic City
9506,Second Wife Cafe,"4, 1634, 22nd Cross, 26th Main, Sector 2, HSR, Bangalore",Yes,No,3.775,61,HSR,Quick Bites,"Arabian, North Indian",400.0,"Delivery, Dine-out",Bellandur
9507,Sector 7 CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,"1136, Above Andhra Bank, 17th Cross Road, Muneswara Nagar, Sector 7, HSR, Bangalore",Yes,No,4.3,1108,HSR,Cafe,"Cafe, Continental, Pizza, Salad",700.0,Delivery,Koramangala 6th Block
9508,Sector 7 CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,"1136, Above Andhra Bank, 17th Cross Road, Muneswara Nagar, Sector 7, HSR, Bangalore",Yes,No,4.3,1105,HSR,Cafe,"Cafe, Continental, Pizza, Salad",700.0,"Cafes, Delivery, Dine-out",BTM
9509,SeeYa Restaurant,"44, Kodigehalli to Hoodi Main Road, Mahadevapura Post, KR Puram, Bangalore",No,No,3.3,4,KR Puram,Quick Bites,"North Indian, Kerala, Chinese",350.0,Dine-out,Whitefield
9510,Seekers Cafe,"84, St.Antony Fairy Church",No,No,3.6,25,BTM,Casual Dining,"Italian, Continental",500.0,Dine-out,BTM
9511,Selfie Cafe,"340,1st B Cross Road, Koramangala 7th Block, Bangalore",No,No,3.7,19,Koramangala 7th Block,"Beverage Shop, Quick Bites","Beverages, Fast Food, Desserts",300.0,Dine-out,BTM
9512,Sendhoor Coffee,"60, Shirdi Sai Baba Mandir Rd, Someshvarapura Layout, Jogupalya, Bengaluru",No,No,3.9,54,Indiranagar,Quick Bites,"Coffee, Street Food",150.0,Dine-out,Indiranagar
9513,Senthur Cafe,"217, 1st Main, Koramangala 7th block, Bengaluru, Koramangala 7th Block, Bangalore",No,No,3.4,5,Koramangala 7th Block,Quick Bites,"South Indian, Beverages",100.0,Dine-out,BTM
9514,Serene Restaurant,"280, 8th Cross, 28th Main, 1st Sector, HSR, Bangalore",No,No,,0,HSR,Quick Bites,North Indian,300.0,Dine-out,Bellandur
9515,Serenitea4u,"16,10th Main Road, LIC Colony, Sector 11, Jeevan Bhima Nagar, Bangalore",No,No,3.4,9,Jeevan Bhima Nagar,"Beverage Shop, Quick Bites","Beverages, Fast Food",100.0,Dine-out,Indiranagar
9516,Serranos Mexican Grill,"Ground Floor, MFAR, Manyata Tech Park, Phase 4, Nagawara, Bangalore",Yes,No,3.7,86,Nagawara,Quick Bites,Mexican,400.0,Delivery,Kalyan Nagar
9517,Sethi's,"10, Shanthipura Road, Beside HDFC Bank, Electronic City, Bangalore",Yes,No,,0,Electronic City,Delivery,"North Indian, Chinese, BBQ",600.0,Delivery,Electronic City
9518,Sethi's,"139, 72nd Cross, umaraswamy Layout Kumaraswamy Layout, Bangalore",Yes,No,,0,Kumaraswamy Layout,Delivery,"North Indian, Chinese, BBQ",600.0,Delivery,JP Nagar
9519,Sethi's,"150, 10th Cross, Green Garden Layout, Sai Baba Temple Road, Munnekolala, Marathahalli, Bangalore",Yes,No,,0,Marathahalli,Delivery,"North Indian, Chinese, BBQ",600.0,Delivery,Brookefield
9520,Sethi's,"1st Floor, Shree Complex, Above Chef Bakers, Opposite Salarpuria Sanctity, Sarjapur Main Road, Kaikondrahalli, Sarjapur Road, Bangalore",Yes,No,,0,Sarjapur Road,Delivery,"North Indian, Chinese, BBQ",600.0,Delivery,Bellandur
9521,Sethi's,"200, Kirloskar Layout, Nagasandra Post, Whitefield, Bangalore",No,No,,0,Whitefield,Delivery,North Indian,600.0,Delivery,Whitefield
9522,Sethi's,"24/48, M M Road, Benson Town, Frazer Town, Bangalore",Yes,No,,0,Frazer Town,Delivery,"North Indian, Chinese, BBQ",600.0,Delivery,Brigade Road
9523,Sethi's,"44, Kuvempu Complex 2 Main, 2nd Cross, Basaveshwara Nagar, Bangalore",Yes,No,,0,Basaveshwara Nagar,Delivery,"North Indian, Chinese",600.0,Delivery,Rajajinagar
9524,Sethi's,"48, 1st Main, Jaladarsini Layout, Sanjay Nagar, Bangalore",Yes,No,,0,Sanjay Nagar,Delivery,"North Indian, Chinese",600.0,Delivery,Malleshwaram
9525,Sethi's,"63, 1551, 7th Cross Road, RK Colony, Near Post Office, 1st Phase, JP Nagar, Bangalore",Yes,No,,0,JP Nagar,Delivery,"North Indian, Chinese, BBQ",600.0,Delivery,Bannerghatta Road
9526,Sethi's,"AVS Layout, Koramangala 4th Block, Bangalore",Yes,No,,0,Koramangala 4th Block,Delivery,"North Indian, Chinese, BBQ",600.0,Delivery,Koramangala 4th Block
9527,Sethi's,"Sector 1, Agara Extension, HSR, Bangalore",Yes,No,,0,HSR,Delivery,"North Indian, Chinese, BBQ",600.0,Delivery,BTM
9528,Sethji Home Made Food,"2148, 17th Main, 2nd Cross, HAL 2nd Stage, Near 100 Feet Road, Indiranagar, Bangalore",Yes,No,3.55,229,Indiranagar,Quick Bites,North Indian,350.0,"Delivery, Dine-out",Indiranagar
9529,Seven Ate Nine,"436, 17 Cross Road, Sector 4, HSR, Bangalore",Yes,No,,0,HSR,Casual Dining,"North Indian, Steak, South Indian",700.0,"Delivery, Dine-out",BTM
9530,Seven Spices - Manipal County,"Manipal County, 65, Singasandra, Electronic City, Bangalore",No,No,2.8,38,Electronic City,Casual Dining,"North Indian, Chinese, Continental",900.0,"Buffet, Dine-out",Electronic City
9531,Seven Star,"23/35, 7th Cross, Dwarakanagar, Hosakerhalli, Banashankari, Bangalore",Yes,No,3.4,7,Banashankari,Quick Bites,"North Indian, Chinese",250.0,"Delivery, Dine-out",Banashankari
9532,Sha-e-Darbar,"363/58-3, 1st Main Road, Near Bombay Dyeing, Opposite Indian Oil Petrol Bunk, Yeshwantpur, Bangalore",Yes,No,3.7,61,Yeshwantpur,Quick Bites,"North Indian, Chinese",400.0,Delivery,Malleshwaram
9533,Shaadab,"Villa A001, Savoy Villas, Opposite ICICI Bank, Thubrahalli Bus Stop, Whitefield, Bangalore",Yes,No,,0,Whitefield,"Takeaway, Delivery","North Indian, Chinese, Biryani, Fast Food",700.0,Delivery,Brookefield
9534,Shaadi Ki Biryani,"14th Main, 4th Sector, HSR, Bangalore",Yes,No,2.9,18,HSR,"Takeaway, Delivery","Biryani, Charcoal Chicken",600.0,Delivery,HSR
9535,Shaadi Ki Biryani,"75, Jansons Building, Next to Westside, Commercial Street, Bangalore",Yes,No,2.7999999999999994,303,Commercial Street,Casual Dining,Biryani,600.0,"Delivery, Dine-out",Brigade Road
9536,Shaadi Ki Biryani,"Kitchens, 1st Floor Skywards Sun Park, Neeladri Road, Karuna Nagar, Phase 1, Electronic City, Bangalore",No,No,,0,Electronic City,"Takeaway, Delivery","Biryani, Charcoal Chicken",600.0,Delivery,Electronic City
9537,Shaadi Ki Biryani,"Shop 1, 100 Feet Ring Road, 1st Phase, Stage 2, BTM, Bangalore",Yes,No,3.085714285714286,32,BTM,"Takeaway, Delivery","Biryani, North Indian, Mughlai",400.0,Delivery,Bannerghatta Road
9538,Shaadi Ki Biryani,"Shop 710, Thubarahalli, Varthur Main Road, Whitefield, Bangalore",Yes,No,2.533333333333333,24,"Varthur Main Road, Whitefield","Takeaway, Delivery","Biryani, Charcoal Chicken",600.0,Delivery,Brookefield
9539,Shaahi Mezbaan Restaurant,"4,1st Main, Opposite P.M Kalyana Mantapa, N.S Palya, BTM, Bangalore",No,No,3.1,9,BTM,Quick Bites,North Indian,350.0,"Delivery, Dine-out",BTM
9540,Shaan-E-Punjab,"4th Floor, Food Court, Ascendas Park Square, Whitefield, Bangalore, ITPL Main Road, Whitefield, Bangalore",Yes,No,2.9,84,"ITPL Main Road, Whitefield",Casual Dining,North Indian,500.0,"Delivery, Dine-out",Brookefield
9541,Shaap,"487, Opposite Krishna Temple, JNC Road, 1st A Cross, Koramangala 5th Block, Bangalore",Yes,No,3.6,207,Koramangala 5th Block,Casual Dining,"Kerala, Seafood",500.0,"Delivery, Dine-out",BTM
9542,Shaap,"83/4,13th, Main Road, HAL 2nd Stage, Doopanahalli, Indiranagar, Bangalore",Yes,No,4.0,243,Indiranagar,Casual Dining,"Kerala, Seafood",500.0,"Delivery, Dine-out",Indiranagar
9543,Shabari Kitchen,"10, Venkatapura Main Road, Teacher's Colony, Jakkasandra, Koramangala 1st Block",Yes,No,3.5,16,Koramangala 1st Block,Quick Bites,"South Indian, Chinese",150.0,Delivery,BTM
9544,Shades Of Coffee,"187, Shop 3, 22nd Cross, 9th Main, Sector 7, HSR Layout, HSR, Bangalore",No,No,,0,HSR,Quick Bites,"Desserts, Sandwich, Fast Food, Beverages",300.0,Dine-out,HSR
9545,Shadow Kolkata Katti Rolls & Momos,"Brigade Road Cross, Brigade Road, Bangalore",Yes,No,,0,Brigade Road,Quick Bites,"Rolls, Chinese",250.0,"Delivery, Dine-out",Brigade Road
9546,Shagun Sweets & Foods,"294, 7th Main, 7th Cross, BTM 2nd Stage, BTM, Bangalore",Yes,No,3.5142857142857147,223,BTM,"Sweet Shop, Quick Bites","Mithai, North Indian, Street Food, Chinese",400.0,"Delivery, Desserts, Dine-out",Bannerghatta Road
9547,Shahee,"110, 1st Main, JC Nagar, MRS Palya, RT Nagar Area, RT Nagar, Bangalore",No,No,,0,RT Nagar,Quick Bites,Mughlai,200.0,"Delivery, Dine-out",Frazer Town
9548,Shahi Biryani,"19, BDA Complex, Indiranagar, Bangalore",No,No,,0,Indiranagar,Quick Bites,"Biryani, Kebab",200.0,Dine-out,Indiranagar
9549,Shahi Darbar,"Shop 35, 100 Feet Ring Road, 4th Cross, Muniyappa Layout, Srinivagilu, Vivek Nagar Post, Ejipura, Bangalore",Yes,No,3.21,5,Ejipura,Quick Bites,"Chinese, North Indian",300.0,"Delivery, Dine-out",BTM
9550,Shahi Darbar Roll Centre,"Pipeline Road, Adjacent to MS Ramaiah Ground, Mathikere, New BEL Road, Bangalore",No,No,3.9,50,New BEL Road,Quick Bites,"Street Food, Rolls",400.0,Dine-out,New BEL Road
9551,Shahi Dasterkhwan,"Eat Street, 11, 80 Feet Road, Opposite Indian Oil Petrol Pump, Koramangala 6th Block, Bangalore",No,No,2.9,11,Koramangala 6th Block,Quick Bites,"North Indian, Kebab, Mughlai",400.0,Dine-out,Koramangala 4th Block
9552,Shahi Family Restaurant,"12/1, Swami Vivekananda Road, Jayaraj Nagar, Someshwarpura, Ulsoor, Bangalore",Yes,No,3.3307692307692305,89,Ulsoor,Quick Bites,"North Indian, Chinese, South Indian",350.0,"Delivery, Dine-out",Brigade Road
9553,Shahi Grill,"Opposite Purohit Super Market, Panathur, Marathahalli, Bangalore",No,No,3.4,4,Marathahalli,Quick Bites,"North Indian, Chinese",400.0,"Delivery, Dine-out",Marathahalli
9554,Shahi Hyderabadi Dum Biryani,"101, Kammanahalli Main Road, Maruthi Sevanagar, St. Thomas Town, Heerti Layout, Kacharakanahalli, Kalyan Nagar, Bangalore",Yes,No,3.1,151,Kalyan Nagar,Casual Dining,"North Indian, Biryani",500.0,"Delivery, Dine-out",Kalyan Nagar
9555,Shahi Hyderabadi Dum Biryani,"9, Royappa Road, Frazer Town, Bangalore",No,No,,0,Frazer Town,"Takeaway, Delivery","North Indian, Biryani",400.0,Delivery,Frazer Town
9556,Shahi Kabab,"67, Coles Road, Frazer Town, Bangalore",No,No,3.8666666666666667,41,Frazer Town,Quick Bites,Rolls,200.0,Dine-out,Church Street
9557,Shahi Rasoi,"2, Nandadeepa Complex, 24th Main, Parangipalaya Road, Opposite KEB Power Station, HSR, Bangalore",Yes,No,3.1,27,HSR,Delivery,"North Indian, Mughlai",600.0,Delivery,HSR
9558,Shahi Zaikha,"3/3, Behind Bata Showroom, Off KPCL Road, Kasavanhalli, Sarjapur Road, Bangalore",Yes,No,3.3,9,Sarjapur Road,Quick Bites,"Chinese, North Indian, Mughlai",300.0,"Delivery, Dine-out",Bellandur
9559,Shakar Maanes Kitchen,"Shop 7, 1st Floor, Anepalya, HSR, Bangalore",No,No,,0,HSR,Quick Bites,"South Indian, North Indian, Chinese",300.0,Dine-out,HSR
9560,Shake It,"Opposite CMR Law College, 4th Cross, OMBR Layout, Banaswadi, Bangalore",No,No,,0,Banaswadi,Beverage Shop,Beverages,100.0,Dine-out,Kalyan Nagar
9561,Shake It Off,"12, Bhanu Nursing Home Road, Blore, Bommanahalli, Bangalore",No,No,,0,Bommanahalli,Beverage Shop,Beverages,200.0,Delivery,BTM
9562,Shake It Off,"1317, Shop 2, Manushri Homes, 6th Main Road, D Block, AECS Layout, Brookefield, Bangalore",Yes,No,3.966666666666667,55,Brookefield,Beverage Shop,"Beverages, Fast Food",600.0,Delivery,Brookefield
9563,Shake It Off,"2,1478/1, 18th Main, 40th Cross, 4th T Block, Jayanagar, Bangalore",Yes,No,4.4,659,Jayanagar,"Beverage Shop, Quick Bites","Beverages, Fast Food",600.0,Delivery,Basavanagudi
9564,Shake It Off,"34, Ground Floor, 15th Cross, 4th Phase, JP Nagar, Bangalore",Yes,No,4.0,66,JP Nagar,Beverage Shop,"Beverages, Fast Food",600.0,Delivery,Bannerghatta Road
9565,Shake It Off,"3523,14th A Main, Hal 2nd Stage, Indiranagar, Bangalore",Yes,No,4.2,165,Indiranagar,Quick Bites,"Beverages, Fast Food",600.0,"Delivery, Dine-out",Indiranagar
9566,Shake It Off,"507, 4th Cross, 2nd Block, CMR Road, HRBR Layout, Kalyan Nagar, Bangalore",Yes,No,3.9,17,Kalyan Nagar,Beverage Shop,"Beverages, Fast Food",600.0,Delivery,Kalyan Nagar
9567,Shake It Off,"Ground Floor, 42 Green Glen Layout, Sarjapur - Marathalli Ring Road, Bellandur, Bangalore",Yes,No,4.04,64,Bellandur,Beverage Shop,"Beverages, Fast Food",600.0,"Delivery, Dine-out",Bellandur
9568,Shake N Snack,"Opposite St. Joseph's College, Langford Road, Bheemanna Gardens, Shanti Nagar, Bangalore",No,No,3.6,18,Shanti Nagar,Beverage Shop,"Beverages, Fast Food",200.0,Delivery,Brigade Road
9569,Shake Tat Bottle,"15, SG Palya Main Road, Near Srinivas theatre, Venkateshwara Layout, BTM, Bangalore",Yes,No,3.2583333333333333,6,BTM,Beverage Shop,Beverages,200.0,"Cafes, Delivery",Basavanagudi
9570,Shake Tat Bottle,"Shop 37, Ground Floor, Below Sapna Book House, Vyalikaval Main Road, Amarkhed Arcade, Sadashiv Nagar, Bangalore",No,No,3.6,9,Sadashiv Nagar,"Beverage Shop, Dessert Parlor",Beverages,200.0,Desserts,Malleshwaram
9571,Shake The Shake,"21, 1st Floor, 2nd Cross, Kreethi Layout, Kammanahalli, Bangalore",Yes,No,,0,Kammanahalli,Beverage Shop,Juices,200.0,Delivery,Frazer Town
9572,Shake The Shake,"39, 18th Main, 7th Cross, BTM 1st Stage Opposite HDFC ATM, BTM, Bangalore",Yes,No,,0,BTM,Beverage Shop,Juices,200.0,Delivery,BTM
9573,Shake The Shake,"405/3, 6th D Cross, Venkatapura HSR, Bangalore",Yes,No,,0,HSR,Beverage Shop,Juices,200.0,Delivery,HSR
9574,Shake The Shake,"5, 10th Main Road, Opposite Ganesha Temple, Whitefield, Bangalore",Yes,No,,0,Whitefield,Quick Bites,Juices,200.0,Delivery,Brookefield
9575,Shake The Shake,"52, 1st Floor, 3rd Cross, Arkere Omkar Nagar Ark gate, Near Reliance Store, Bannerghatta Road, Bangalore",Yes,No,,0,Bannerghatta Road,Quick Bites,Juices,200.0,Delivery,Bannerghatta Road
9576,Shake The Shake,"52, Ejipura Main Road, Ejipura, Bangalore",Yes,No,,0,Ejipura,Quick Bites,Juices,200.0,Delivery,Koramangala 6th Block
9577,Shake The Shake,"76/1, 5th Main, 1 Street Cross, Near Mathikere Market, New BEL Road, Bangalore",Yes,No,,0,New BEL Road,Quick Bites,Juices,200.0,Delivery,Malleshwaram
9578,Shake The Shake,"810, 2nd Floor, 10th Cross, Neeladri Nagar, Opposite Ajmera Avenue, Above Merlin Beauty Parlour, Electronic City, Bangalore",Yes,No,,0,Electronic City,Beverage Shop,Juices,200.0,Delivery,Electronic City
9579,Shake The Shake,"9/91, 1st Floor, Varthur Main Road, Near SKA Kalyan Mantapa, Thubarahali, Besides HDFC, Whitefield, Bangalore",Yes,No,,0,Whitefield,Beverage Shop,Juices,200.0,Delivery,Marathahalli
9580,Shake it Off,"1st Cross, Vignan Nagar, Kuvempu Road, CV Raman Nagar, Bangalore",Yes,No,3.6,15,CV Raman Nagar,Beverage Shop,"Beverages, Fast Food",600.0,Dine-out,Marathahalli
9581,Shaken & Stirred,"33, 5th Main, Sheshadri Road, Near Ananda Rao Circle, Race Course Road, Bangalore",Yes,No,3.9,86,Race Course Road,"Bar, Casual Dining","Continental, North Indian, Chinese",1500.0,"Delivery, Dine-out, Drinks & nightlife",Brigade Road
9582,Shakes Theory,"766/25-01, 47th A Cross, Near Sangam Circle, Adarsh Gardens Apartments Road, 8th Block, Jayanagar, Bangalore",Yes,No,4.5,155,Jayanagar,Beverage Shop,"Beverages, Sandwich",300.0,Delivery,Banashankari
9583,Shakes365,"68, Parijatha Farm, Nalluralli Road, Siddapura, Whitefield, Bangalore",No,No,,0,Whitefield,Beverage Shop,Beverages,300.0,Delivery,Brookefield
9584,ShakesBierre,"Level 5, Eva Mall, Brigade Road, Bangalore",No,Yes,4.4,409,Brigade Road,"Microbrewery, Casual Dining","Asian, Continental, European, North Indian",1500.0,"Dine-out, Drinks & nightlife",Brigade Road
9585,Shakthi Bar and Restaurant,"122/34, 5th Main, Ganganagar, RT Nagar, Bangalore",No,No,3.1,12,RT Nagar,"Bar, Casual Dining","North Indian, South Indian, Chinese",900.0,Delivery,Malleshwaram
9586,Shalimar,"322/3, 3rd Floor, 2nd Stage, CMH Road, Indiranagar, Bangalore",Yes,No,4.0,160,Indiranagar,Casual Dining,"North Indian, Chinese, Seafood",700.0,"Delivery, Dine-out",Brigade Road
9587,Shalimar Chaska,"Bazar Street, Neelasandra",No,No,,0,Richmond Road,Quick Bites,"Fast Food, Chinese",200.0,Dine-out,Brigade Road
9588,Shammah's,"Hennur Bunde Bus Stop, Hennur Main Road, Hennur, Bangalore",No,No,3.3,21,Hennur,Quick Bites,"Chinese, North Indian",300.0,"Delivery, Dine-out",Kalyan Nagar
9589,Shan Restaurant,"1/1,Markham Raod, Behind Garuda Mall,Ashoknagar, Brigade Road, Bangalore",Yes,No,3.0,20,Brigade Road,Casual Dining,"Kerala, Chinese, South Indian, North Indian",400.0,"Delivery, Dine-out",Brigade Road
9590,Shan-e-Punjabi Express,"Shanepunjabie Building, Ground Floor, ECC Road Patandur Agrahara, Whitefield, Bangalore",Yes,No,3.1,76,Whitefield,Quick Bites,North Indian,400.0,"Delivery, Dine-out",Brookefield
9591,Shandong,"38, 39, 40, Idhaya Complex, Geddalahalli, Kothanur Post, Hennur, Bangalore",Yes,No,4.0,220,Hennur,Casual Dining,"Chinese, Momos",500.0,Delivery,Kalyan Nagar
9592,Shandong Express,"20, Ground Floor, 3rd Cross, Kammanahalli, Bangalore",No,No,,0,Kammanahalli,Quick Bites,North Indian,300.0,"Delivery, Dine-out",Kalyan Nagar
9593,Shandys-The Beer Cocktail Hub,"3rd Floor, Ajmera Annex, Neeladri Road, Electronics City Phase 1, Electronic City, Bengaluru",No,No,,0,Electronic City,"Bar, Casual Dining","North Indian, South Indian, Chinese, Italian",1400.0,"Dine-out, Pubs and bars",Electronic City
9594,Shang Palace - Shangri-La Hotel,"Shangri-La Hotel, 56-6B, Palace Road, Bengaluru",No,Yes,4.15,345,Vasanth Nagar,"Fine Dining, Bar","Chinese, Asian",2000.0,"Dine-out, Drinks & nightlife",Lavelle Road
9595,Shangai Sun,"932, 4th Cross, 16th Main, BTM 2nd Stage, Mico Layout, BTM, Bangalore",No,No,3.4,12,BTM,"Takeaway, Delivery","Asian, Chinese",500.0,Delivery,BTM
9596,Shanghai Bistro,"15/A, 1st Floor, Opposite Oceanus Monarda Apartments, Amrita College Road, Sarjapur Road, Bangalore",Yes,No,4.1,251,Sarjapur Road,Casual Dining,"Chinese, Thai, Vietnamese",800.0,"Delivery, Dine-out",Bellandur
9597,Shanghai Court,"1035, 5th Cross, 13th Main, Vijaya Bank Layout, Bannerghatta Road, Bangalore",Yes,No,4.2,421,Bannerghatta Road,Casual Dining,"Chinese, Thai",700.0,"Delivery, Dine-out",Bannerghatta Road
9598,Shanghai Court,"724, Rini Pearl, RBI Layout, Opposite EK Retail, 7th Phase, JP Nagar, Bangalore",Yes,No,4.1,181,JP Nagar,Casual Dining,"Chinese, Thai",700.0,Dine-out,JP Nagar
9599,Shanghai Times,"11, 80 Feet Road, Opposite Indian Oil Petrol Pump, Koramangala 6th Block, Bangalore",No,No,2.8249999999999997,13,Koramangala 6th Block,Quick Bites,"Chinese, Momos",500.0,Dine-out,Koramangala 4th Block
9600,Shanghai Times,"172, Vega Mall City, 3rd Floor, Srinivasa Industrial Estate, Billekahalli, Bannerghatta Road, Bangalore",No,No,3.1750000000000003,23,Bannerghatta Road,Food Court,"Chinese, Asian",450.0,Dine-out,Bannerghatta Road
9601,Shanghai Times,"95, Opposite Vydehi Hospital, EPIP Area, Whitefield, Bangalore",No,No,3.3499999999999996,9,Whitefield,Quick Bites,Chinese,400.0,"Delivery, Dine-out",Brookefield
9602,Shanghai Times,"Shop 1, Site 4, Kacharkanahalli Village, HBR Layout, Bangalore",Yes,No,3.475,10,HBR Layout,Quick Bites,Chinese,500.0,"Delivery, Dine-out",Kalyan Nagar
9603,Shanghai Xpress,"112, Ground Floor, Ramaiah Layout, 3rd Cross, Kammanahalli, Bangalore",No,No,3.1,11,Kammanahalli,Quick Bites,Chinese,300.0,Delivery,Kalyan Nagar
9604,Shankar Maanes Kitchen,"157, 2nd Cross, Yellankunte Road, Mangammana Palya, HSR, Bangalore",Yes,No,3.8,33,HSR,Quick Bites,"South Indian, Biryani, North Indian",500.0,"Delivery, Dine-out",HSR
9605,Shankar's Kitchen,"Number 22, Kodihalli Main Road, Bengaluru 8, Venu Gopal Temple, Old Airport Road, Bangalore",No,No,,0,Old Airport Road,Quick Bites,Sandwich,120.0,"Delivery, Dine-out",Indiranagar
9606,Shanmukha,"1260 SY 35/4 SJR Tower's, JP Nagar 7th Phase, 24th Main Puttanhalli, JP Nagar, Bangalore",No,No,3.1,39,JP Nagar,"Takeaway, Delivery","Biryani, Seafood, Chinese, Charcoal Chicken",400.0,Delivery,Bannerghatta Road
9607,Shanmukha,"1313, Near Bangalore Central Mall, 25th Main, 9th Block, Jayanagar, Bangalore",Yes,No,4.375,2020,Jayanagar,Casual Dining,"Biryani, Andhra, North Indian, Chinese",800.0,"Delivery, Dine-out",BTM
9608,Shanmukha,"42/111, 2nd Floor, Opposite Brookfield Mall, Kundalahalli, Brookefield, Bangalore",Yes,No,4.0,546,Brookefield,Casual Dining,"Biryani, Andhra, North Indian, Chinese",800.0,"Delivery, Dine-out",Brookefield
9609,Shanmukha,"5th Main, Sector 7, HSR, Bangalore",Yes,No,4.0,998,HSR,Casual Dining,"Biryani, Andhra, North Indian, Chinese",800.0,"Delivery, Dine-out",BTM
9610,Shanmukha,"62, RB Fashion House, Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",Yes,No,4.014285714285714,790,Koramangala 5th Block,Casual Dining,"Biryani, Andhra, North Indian, Chinese",800.0,"Delivery, Dine-out",Basavanagudi
